t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
224835,True,489.622,132.140,0.679,217.812,4.750,85.672,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224850,True,489.622,132.140,0.679,217.812,4.750,85.672,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224865,True,489.622,132.140,0.679,217.812,4.750,85.672,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224880,True,489.622,132.140,0.679,217.812,4.750,85.672,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224895,True,489.623,132.140,0.679,217.813,4.750,85.673,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224910,True,489.623,132.140,0.679,217.813,4.750,85.673,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224925,True,489.623,132.140,0.679,217.813,4.750,85.673,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224940,True,489.623,132.140,0.679,217.813,4.750,85.673,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224955,True,489.625,132.140,0.679,217.815,4.750,85.675,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224970,True,489.625,132.140,0.679,217.815,4.750,85.675,False,0.000,0.965,28.673,0.000,247.00,152.70,97.02,0.00,-4.75,2.0000,6.93064494,223.14207129
224985,True,509.865,136.450,0.679,222.125,4.750,85.675,False,0.000,0.964,30.634,0.000,247.00,165.24,105.06,0.00,-4.75,2.0000,6.93064494,223.14207129
225000,True,509.821,136.450,0.681,222.081,4.750,85.631,True,0.000,0.964,30.634,0.000,247.00,165.20,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225015,True,508.732,136.450,0.681,220.992,4.750,84.542,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225030,True,508.736,136.450,0.681,220.996,4.750,84.546,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225045,True,508.736,136.450,0.681,220.996,4.750,84.546,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225060,True,508.736,136.450,0.681,220.996,4.750,84.546,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225075,True,508.738,136.450,0.681,220.998,4.750,84.548,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225090,True,508.738,136.450,0.681,220.998,4.750,84.548,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225105,True,508.738,136.450,0.681,220.998,4.750,84.548,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225120,True,508.738,136.450,0.681,220.998,4.750,84.548,False,0.000,0.964,30.634,0.000,247.00,164.08,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225135,True,508.740,136.450,0.681,221.000,4.750,84.550,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225150,True,508.740,136.450,0.681,221.000,4.750,84.550,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225165,True,508.740,136.450,0.681,221.000,4.750,84.550,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225180,True,508.740,136.450,0.681,221.000,4.750,84.550,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225195,True,508.742,136.450,0.681,221.002,4.750,84.552,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225210,True,508.742,136.450,0.681,221.002,4.750,84.552,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225225,True,508.742,136.450,0.681,221.002,4.750,84.552,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225240,True,508.742,136.450,0.681,221.002,4.750,84.552,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225255,True,508.745,136.450,0.681,221.005,4.750,84.555,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225270,True,508.744,136.450,0.681,221.004,4.750,84.554,False,0.000,0.964,30.634,0.000,247.00,164.09,105.06,0.00,-4.75,2.0000,6.38794683,219.02665511
225285,True,506.804,135.900,0.681,220.454,4.750,84.554,False,0.000,0.964,30.328,0.000,247.00,163.37,103.80,0.00,-4.75,2.0000,6.38794683,219.02665511
225300,True,506.765,135.900,0.500,220.415,4.750,84.515,True,0.000,0.965,30.328,0.000,247.00,163.33,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225315,True,503.297,135.900,0.500,216.947,4.750,81.047,False,0.000,0.965,30.328,0.000,247.00,159.77,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225330,True,504.053,135.900,0.500,217.703,4.750,81.803,False,0.000,0.965,30.328,0.000,247.00,160.55,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225345,True,504.051,135.900,0.500,217.701,4.750,81.801,False,0.000,0.965,30.328,0.000,247.00,160.54,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225360,True,504.051,135.900,0.500,217.701,4.750,81.801,False,0.000,0.965,30.328,0.000,247.00,160.54,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225375,True,504.057,135.900,0.500,217.707,4.750,81.807,False,0.000,0.965,30.328,0.000,247.00,160.55,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225390,True,504.062,135.900,0.500,217.712,4.750,81.812,False,0.000,0.965,30.328,0.000,247.00,160.55,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225405,True,504.067,135.900,0.500,217.717,4.750,81.817,False,0.000,0.965,30.328,0.000,247.00,160.56,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225420,True,504.067,135.900,0.500,217.717,4.750,81.817,False,0.000,0.965,30.328,0.000,247.00,160.56,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225435,True,504.072,135.900,0.500,217.722,4.750,81.822,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225450,True,504.072,135.900,0.500,217.722,4.750,81.822,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225465,True,504.072,135.900,0.500,217.722,4.750,81.822,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225480,True,504.072,135.900,0.500,217.722,4.750,81.822,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225495,True,504.077,135.900,0.500,217.727,4.750,81.827,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225510,True,504.077,135.900,0.500,217.727,4.750,81.827,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225525,True,504.077,135.900,0.500,217.727,4.750,81.827,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225540,True,504.077,135.900,0.500,217.727,4.750,81.827,False,0.000,0.965,30.328,0.000,247.00,160.57,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225555,True,504.082,135.900,0.500,217.732,4.750,81.832,False,0.000,0.965,30.328,0.000,247.00,160.58,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225570,True,504.082,135.900,0.500,217.732,4.750,81.832,False,0.000,0.965,30.328,0.000,247.00,160.58,103.80,0.00,-4.75,2.0000,10.21607172,219.35030889
225585,True,497.442,134.740,0.500,216.572,2.500,81.832,False,0.000,0.965,29.164,0.000,247.00,158.60,99.03,0.00,-2.50,2.0000,10.21607172,219.35030889
225600,True,497.357,134.740,0.500,216.487,2.500,81.747,True,0.000,0.965,29.164,0.000,247.00,158.51,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225615,True,501.142,134.740,0.500,220.272,2.500,85.532,False,0.000,0.965,29.164,0.000,247.00,162.40,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225630,True,501.886,134.740,0.500,221.016,2.500,86.276,False,0.000,0.964,29.164,0.000,247.00,163.17,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225645,True,501.884,134.740,0.500,221.014,2.500,86.274,False,0.000,0.964,29.164,0.000,247.00,163.16,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225660,True,501.884,134.740,0.500,221.014,2.500,86.274,False,0.000,0.964,29.164,0.000,247.00,163.16,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225675,True,501.889,134.740,0.500,221.019,2.500,86.279,False,0.000,0.964,29.164,0.000,247.00,163.17,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225690,True,501.889,134.740,0.500,221.019,2.500,86.279,False,0.000,0.964,29.164,0.000,247.00,163.17,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225705,True,501.889,134.740,0.500,221.019,2.500,86.279,False,0.000,0.964,29.164,0.000,247.00,163.17,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225720,True,501.889,134.740,0.500,221.019,2.500,86.279,False,0.000,0.964,29.164,0.000,247.00,163.17,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225735,True,501.893,134.740,0.500,221.023,2.500,86.283,False,0.000,0.964,29.164,0.000,247.00,163.17,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225750,True,501.897,134.740,0.500,221.027,2.500,86.287,False,0.000,0.964,29.164,0.000,247.00,163.18,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225765,True,501.897,134.740,0.500,221.027,2.500,86.287,False,0.000,0.964,29.164,0.000,247.00,163.18,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225780,True,501.897,134.740,0.500,221.027,2.500,86.287,False,0.000,0.964,29.164,0.000,247.00,163.18,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225795,True,501.901,134.740,0.500,221.031,2.500,86.291,False,0.000,0.964,29.164,0.000,247.00,163.18,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225810,True,501.901,134.740,0.500,221.031,2.500,86.291,False,0.000,0.964,29.164,0.000,247.00,163.18,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225825,True,501.901,134.740,0.500,221.031,2.500,86.291,False,0.000,0.964,29.164,0.000,247.00,163.18,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225840,True,501.901,134.740,0.500,221.031,2.500,86.291,False,0.000,0.964,29.164,0.000,247.00,163.18,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225855,True,501.906,134.740,0.500,221.036,2.500,86.296,False,0.000,0.964,29.164,0.000,247.00,163.19,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225870,True,501.906,134.740,0.500,221.036,2.500,86.296,False,0.000,0.964,29.164,0.000,247.00,163.19,99.03,0.00,-2.50,2.0000,8.93076844,217.07356620
225885,True,498.366,133.780,0.500,220.076,3.500,86.296,False,0.000,0.965,29.357,0.000,247.00,158.78,99.82,0.00,-3.50,2.0000,8.93076844,217.07356620
225900,True,498.322,133.780,0.500,220.032,3.500,86.252,True,0.000,0.965,29.357,0.000,247.00,158.74,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
225915,True,499.147,133.780,0.500,220.857,3.500,87.077,False,0.000,0.965,29.357,0.000,247.00,159.58,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
225930,True,499.152,133.780,0.500,220.862,3.500,87.082,False,0.000,0.965,29.357,0.000,247.00,159.59,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
225945,True,499.152,133.780,0.500,220.862,3.500,87.082,False,0.000,0.965,29.357,0.000,247.00,159.59,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
225960,True,499.152,133.780,0.500,220.862,3.500,87.082,False,0.000,0.965,29.357,0.000,247.00,159.59,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
225975,True,499.161,133.780,0.500,220.871,3.500,87.091,False,0.000,0.965,29.357,0.000,247.00,159.60,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
225990,True,499.161,133.780,0.500,220.871,3.500,87.091,False,0.000,0.965,29.357,0.000,247.00,159.60,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226005,True,499.161,133.780,0.500,220.871,3.500,87.091,False,0.000,0.965,29.357,0.000,247.00,159.60,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226020,True,499.161,133.780,0.500,220.871,3.500,87.091,False,0.000,0.965,29.357,0.000,247.00,159.60,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226035,True,499.170,133.780,0.500,220.880,3.500,87.100,False,0.000,0.965,29.357,0.000,247.00,159.61,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226050,True,499.179,133.780,0.500,220.889,3.500,87.109,False,0.000,0.965,29.357,0.000,247.00,159.62,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226065,True,499.179,133.780,0.500,220.889,3.500,87.109,False,0.000,0.965,29.357,0.000,247.00,159.62,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226080,True,499.179,133.780,0.500,220.889,3.500,87.109,False,0.000,0.965,29.357,0.000,247.00,159.62,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226095,True,499.195,133.780,0.500,220.905,3.500,87.125,False,0.000,0.965,29.357,0.000,247.00,159.63,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226110,True,499.195,133.780,0.500,220.905,3.500,87.125,False,0.000,0.965,29.357,0.000,247.00,159.63,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226125,True,499.190,133.780,0.500,220.900,3.500,87.120,False,0.000,0.965,29.357,0.000,247.00,159.63,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226140,True,499.179,133.780,0.500,220.889,3.500,87.109,False,0.000,0.965,29.357,0.000,247.00,159.62,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226155,True,499.196,133.780,0.500,220.906,3.500,87.126,False,0.000,0.965,29.357,0.000,247.00,159.63,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226170,True,499.209,133.780,0.500,220.919,3.500,87.139,False,0.000,0.965,29.357,0.000,247.00,159.65,99.82,0.00,-3.50,2.0000,7.70448184,223.48737122
226185,True,499.939,134.130,0.500,221.269,4.250,87.139,False,0.000,0.964,29.590,0.000,247.00,159.43,100.78,0.00,-4.25,2.0000,7.70448184,223.48737122
226200,True,499.840,134.130,0.500,221.170,4.250,87.040,True,0.000,0.965,29.590,0.000,247.00,159.33,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226215,True,500.424,134.130,0.500,221.754,4.250,87.624,False,0.000,0.964,29.590,0.000,247.00,159.93,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226230,True,500.422,134.130,0.500,221.752,4.250,87.622,False,0.000,0.964,29.590,0.000,247.00,159.93,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226245,True,500.426,134.130,0.500,221.756,4.250,87.626,False,0.000,0.964,29.590,0.000,247.00,159.93,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226260,True,500.426,134.130,0.500,221.756,4.250,87.626,False,0.000,0.964,29.590,0.000,247.00,159.93,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226275,True,500.434,134.130,0.500,221.764,4.250,87.634,False,0.000,0.964,29.590,0.000,247.00,159.94,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226290,True,500.434,134.130,0.500,221.764,4.250,87.634,False,0.000,0.964,29.590,0.000,247.00,159.94,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226305,True,500.434,134.130,0.500,221.764,4.250,87.634,False,0.000,0.964,29.590,0.000,247.00,159.94,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226320,True,500.438,134.130,0.500,221.768,4.250,87.638,False,0.000,0.964,29.590,0.000,247.00,159.95,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226335,True,500.447,134.130,0.500,221.777,4.250,87.647,False,0.000,0.964,29.590,0.000,247.00,159.96,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226350,True,500.447,134.130,0.500,221.777,4.250,87.647,False,0.000,0.964,29.590,0.000,247.00,159.96,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226365,True,500.447,134.130,0.500,221.777,4.250,87.647,False,0.000,0.964,29.590,0.000,247.00,159.96,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226380,True,500.447,134.130,0.500,221.777,4.250,87.647,False,0.000,0.964,29.590,0.000,247.00,159.96,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226395,True,500.455,134.130,0.500,221.785,4.250,87.655,False,0.000,0.964,29.590,0.000,247.00,159.96,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226410,True,500.455,134.130,0.500,221.785,4.250,87.655,False,0.000,0.964,29.590,0.000,247.00,159.96,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226425,True,500.455,134.130,0.500,221.785,4.250,87.655,False,0.000,0.964,29.590,0.000,247.00,159.96,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226440,True,500.465,134.130,0.500,221.795,4.250,87.665,False,0.000,0.964,29.590,0.000,247.00,159.97,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226455,True,500.484,134.130,0.500,221.814,4.250,87.684,False,0.000,0.964,29.590,0.000,247.00,159.99,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226470,True,500.483,134.130,0.500,221.813,4.250,87.683,False,0.000,0.964,29.590,0.000,247.00,159.99,100.78,0.00,-4.25,2.0000,8.77101366,230.54436240
226485,True,498.643,134.920,0.500,222.603,3.750,87.683,False,0.000,0.964,29.410,0.000,247.00,158.87,100.04,0.00,-3.75,2.0000,8.77101366,230.54436240
226500,True,498.575,134.920,0.750,222.535,3.750,87.615,True,0.000,0.964,29.410,0.000,247.00,158.80,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226515,True,496.842,134.920,0.750,220.802,3.750,85.882,False,0.000,0.965,29.410,0.000,247.00,157.02,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226530,True,496.847,134.920,0.750,220.807,3.750,85.887,False,0.000,0.965,29.410,0.000,247.00,157.03,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226545,True,496.847,134.920,0.750,220.807,3.750,85.887,False,0.000,0.965,29.410,0.000,247.00,157.03,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226560,True,496.847,134.920,0.750,220.807,3.750,85.887,False,0.000,0.965,29.410,0.000,247.00,157.03,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226575,True,496.853,134.920,0.750,220.813,3.750,85.893,False,0.000,0.965,29.410,0.000,247.00,157.04,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226590,True,496.858,134.920,0.750,220.818,3.750,85.898,False,0.000,0.965,29.410,0.000,247.00,157.04,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226605,True,496.858,134.920,0.750,220.818,3.750,85.898,False,0.000,0.965,29.410,0.000,247.00,157.04,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226620,True,496.858,134.920,0.750,220.818,3.750,85.898,False,0.000,0.965,29.410,0.000,247.00,157.04,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226635,True,496.865,134.920,0.750,220.825,3.750,85.905,False,0.000,0.965,29.410,0.000,247.00,157.05,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226650,True,496.865,134.920,0.750,220.825,3.750,85.905,False,0.000,0.965,29.410,0.000,247.00,157.05,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226665,True,496.865,134.920,0.750,220.825,3.750,85.905,False,0.000,0.965,29.410,0.000,247.00,157.05,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226680,True,496.865,134.920,0.750,220.825,3.750,85.905,False,0.000,0.965,29.410,0.000,247.00,157.05,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226695,True,496.872,134.920,0.750,220.832,3.750,85.912,False,0.000,0.965,29.410,0.000,247.00,157.06,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226710,True,496.872,134.920,0.750,220.832,3.750,85.912,False,0.000,0.965,29.410,0.000,247.00,157.05,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226725,True,496.872,134.920,0.750,220.832,3.750,85.912,False,0.000,0.965,29.410,0.000,247.00,157.05,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226740,True,496.872,134.920,0.750,220.832,3.750,85.912,False,0.000,0.965,29.410,0.000,247.00,157.05,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226755,True,496.880,134.920,0.750,220.840,3.750,85.920,False,0.000,0.965,29.410,0.000,247.00,157.06,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226770,True,496.880,134.920,0.750,220.840,3.750,85.920,False,0.000,0.965,29.410,0.000,247.00,157.06,100.04,0.00,-3.75,2.0000,5.87897958,204.57095464
226785,True,498.580,136.450,0.750,222.370,3.000,85.920,False,0.000,0.964,29.328,0.000,247.00,159.14,99.71,0.00,-3.00,2.0000,5.87897958,204.57095464
226800,True,498.539,136.450,0.500,222.329,3.000,85.879,True,0.000,0.964,29.328,0.000,247.00,159.10,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226815,True,496.818,136.450,0.500,220.608,3.000,84.158,False,0.000,0.965,29.328,0.000,247.00,157.33,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226830,True,496.822,136.450,0.500,220.612,3.000,84.162,False,0.000,0.965,29.328,0.000,247.00,157.34,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226845,True,496.822,136.450,0.500,220.612,3.000,84.162,False,0.000,0.965,29.328,0.000,247.00,157.34,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226860,True,496.822,136.450,0.500,220.612,3.000,84.162,False,0.000,0.965,29.328,0.000,247.00,157.34,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226875,True,496.829,136.450,0.500,220.619,3.000,84.169,False,0.000,0.965,29.328,0.000,247.00,157.34,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226890,True,496.829,136.450,0.500,220.619,3.000,84.169,False,0.000,0.965,29.328,0.000,247.00,157.34,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226905,True,496.840,136.450,0.500,220.630,3.000,84.180,False,0.000,0.965,29.328,0.000,247.00,157.36,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
226920,True,496.840,136.450,0.500,220.630,3.000,84.180,False,0.000,0.965,29.328,0.000,247.00,157.36,99.71,0.00,-3.00,2.0000,8.78756664,208.58053693
