t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
170295,True,368.212,102.610,6.172,147.847,3.000,45.237,False,0.000,0.976,16.177,0.000,247.00,81.07,45.81,0.00,-3.00,2.0000,1.61347762,29.19562656
170310,True,368.212,102.610,6.172,147.847,3.000,45.237,False,0.000,0.976,16.177,0.000,247.00,81.07,45.81,0.00,-3.00,2.0000,1.61347762,29.19562656
170325,True,368.212,102.610,6.172,147.847,3.000,45.237,False,0.000,0.976,16.177,0.000,247.00,81.07,45.81,0.00,-3.00,2.0000,1.61347762,29.19562656
170340,True,368.212,102.610,6.172,147.847,3.000,45.237,False,0.000,0.976,16.177,0.000,247.00,81.07,45.81,0.00,-3.00,2.0000,1.61347762,29.19562656
170355,True,368.212,102.610,6.172,147.847,3.000,45.237,False,0.000,0.976,16.177,0.000,247.00,81.07,45.81,0.00,-3.00,2.0000,1.61347762,29.19562656
170370,True,368.212,102.610,6.172,147.847,3.000,45.237,False,0.000,0.976,16.177,0.000,247.00,81.07,45.81,0.00,-3.00,2.0000,1.61347762,29.19562656
170385,True,365.232,101.500,6.172,146.737,3.000,45.237,False,0.000,0.976,16.063,0.000,246.05,79.47,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170400,True,365.233,101.500,6.172,146.738,3.000,45.238,False,0.000,0.976,16.063,0.000,246.05,79.47,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170415,True,364.951,101.500,6.172,146.456,3.000,44.956,False,0.000,0.976,16.063,0.000,246.05,79.18,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170430,True,364.952,101.500,6.172,146.457,3.000,44.957,False,0.000,0.976,16.063,0.000,246.05,79.18,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170445,True,364.952,101.500,6.172,146.457,3.000,44.957,False,0.000,0.976,16.063,0.000,246.05,79.18,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170460,True,364.952,101.500,6.172,146.457,3.000,44.957,False,0.000,0.976,16.063,0.000,246.05,79.18,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170475,True,364.952,101.500,6.172,146.457,3.000,44.957,False,0.000,0.976,16.063,0.000,246.05,79.18,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170490,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170505,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170520,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170535,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170550,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170565,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170580,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170595,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170610,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170625,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170640,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170655,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170670,True,364.876,101.500,6.172,146.381,3.000,44.881,False,0.000,0.976,16.063,0.000,246.05,79.10,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170685,True,365.206,101.610,6.172,146.491,3.000,44.881,False,0.000,0.976,16.062,0.000,246.03,79.45,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170700,True,365.205,101.610,6.172,146.490,3.000,44.880,False,0.000,0.976,16.062,0.000,246.03,79.45,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170715,True,365.142,101.610,6.172,146.427,3.000,44.817,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170730,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170745,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170760,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170775,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170790,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170805,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170820,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170835,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170850,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170865,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170880,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170895,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170910,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170925,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170940,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170955,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170970,True,365.143,101.610,6.172,146.428,3.000,44.818,False,0.000,0.976,16.062,0.000,246.03,79.39,45.34,0.00,-3.00,2.0000,1.61347762,29.19562656
170985,True,362.787,101.110,6.172,145.928,3.000,44.818,False,0.000,0.976,15.971,0.000,244.52,78.86,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171000,True,362.787,101.110,6.172,145.928,3.000,44.818,False,0.000,0.976,15.971,0.000,244.52,78.86,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171015,True,362.740,101.110,6.172,145.881,3.000,44.771,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171030,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171045,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171060,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171075,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171090,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171105,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171120,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171135,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171150,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171165,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171180,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171195,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171210,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171225,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171240,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171255,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171270,True,362.741,101.110,6.172,145.882,3.000,44.772,False,0.000,0.976,15.971,0.000,244.52,78.81,44.96,0.00,-3.00,2.0000,1.61347762,29.19562656
171285,True,361.693,100.630,6.172,145.402,3.000,44.772,False,0.000,0.977,15.930,0.000,243.84,78.58,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171300,True,361.692,100.630,6.172,145.401,3.000,44.771,False,0.000,0.977,15.930,0.000,243.84,78.58,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171315,True,356.263,100.630,6.172,139.972,3.000,39.342,False,0.000,0.977,15.930,0.000,243.84,73.06,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171330,True,356.269,100.630,6.172,139.978,3.000,39.348,False,0.000,0.977,15.930,0.000,243.84,73.07,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171345,True,356.269,100.630,6.172,139.978,3.000,39.348,False,0.000,0.977,15.930,0.000,243.84,73.07,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171360,True,356.269,100.630,6.172,139.978,3.000,39.348,False,0.000,0.977,15.930,0.000,243.84,73.07,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171375,True,356.269,100.630,6.172,139.978,3.000,39.348,False,0.000,0.977,15.930,0.000,243.84,73.07,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171390,True,356.230,100.630,6.172,139.939,3.000,39.309,False,0.000,0.977,15.930,0.000,243.84,73.03,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171405,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171420,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171435,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171450,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171465,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171480,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171495,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171510,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171525,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171540,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171555,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171570,True,356.191,100.630,6.172,139.900,3.000,39.270,False,0.000,0.977,15.930,0.000,243.84,72.99,44.80,0.00,-3.00,2.0000,1.61347762,29.19562656
171585,True,356.769,100.950,6.172,140.220,3.000,39.270,False,0.000,0.977,15.745,0.000,240.76,77.28,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171600,True,356.770,100.950,6.172,140.221,3.000,39.271,False,0.000,0.977,15.745,0.000,240.76,77.28,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171615,True,355.416,100.950,6.172,138.867,3.000,37.917,False,0.000,0.978,15.745,0.000,240.76,75.90,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171630,True,355.361,100.950,6.172,138.812,3.000,37.862,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171645,True,355.362,100.950,6.172,138.813,3.000,37.863,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171660,True,355.362,100.950,6.172,138.813,3.000,37.863,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171675,True,355.362,100.950,6.172,138.813,3.000,37.863,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171690,True,355.362,100.950,6.172,138.813,3.000,37.863,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171705,True,355.362,100.950,6.172,138.813,3.000,37.863,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171720,True,355.362,100.950,6.172,138.813,3.000,37.863,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171735,True,355.362,100.950,6.172,138.813,3.000,37.863,False,0.000,0.978,15.745,0.000,240.76,75.85,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171750,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171765,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171780,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171795,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171810,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171825,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171840,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171855,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171870,True,355.315,100.950,6.172,138.766,3.000,37.816,False,0.000,0.978,15.745,0.000,240.76,75.80,44.04,0.00,-3.00,2.0000,1.61347762,29.19562656
171885,True,355.848,100.730,6.172,138.546,3.000,37.816,False,0.000,0.978,15.711,0.000,240.18,77.02,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
171900,True,355.847,100.730,6.172,138.545,3.000,37.815,False,0.000,0.978,15.711,0.000,240.18,77.02,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
171915,True,355.811,100.730,6.172,138.509,3.000,37.779,False,0.000,0.978,15.711,0.000,240.18,76.98,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
171930,True,355.695,100.730,6.172,138.393,3.000,37.663,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
171945,True,355.696,100.730,6.172,138.394,3.000,37.664,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
171960,True,355.696,100.730,6.172,138.394,3.000,37.664,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
171975,True,355.696,100.730,6.172,138.394,3.000,37.664,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
171990,True,355.696,100.730,6.172,138.394,3.000,37.664,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172005,True,355.696,100.730,6.172,138.394,3.000,37.664,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172020,True,355.696,100.730,6.172,138.394,3.000,37.664,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172035,True,355.696,100.730,6.172,138.394,3.000,37.664,False,0.000,0.978,15.711,0.000,240.18,76.86,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172050,True,355.629,100.730,6.172,138.327,3.000,37.597,False,0.000,0.978,15.711,0.000,240.18,76.79,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172065,True,355.629,100.730,6.172,138.327,3.000,37.597,False,0.000,0.978,15.711,0.000,240.18,76.79,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172080,True,355.629,100.730,6.172,138.327,3.000,37.597,False,0.000,0.978,15.711,0.000,240.18,76.79,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172095,True,355.561,100.730,6.172,138.259,3.000,37.529,False,0.000,0.978,15.711,0.000,240.18,76.73,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172110,True,355.561,100.730,6.172,138.259,3.000,37.529,False,0.000,0.978,15.711,0.000,240.18,76.73,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172125,True,355.464,100.730,6.172,138.162,3.000,37.432,False,0.000,0.978,15.711,0.000,240.18,76.63,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172140,True,355.272,100.730,6.172,137.970,3.000,37.240,False,0.000,0.978,15.711,0.000,240.18,76.43,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172155,True,355.206,100.730,6.172,137.904,3.000,37.174,False,0.000,0.978,15.711,0.000,240.18,76.36,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172170,True,355.073,100.730,6.172,137.771,3.000,37.041,False,0.000,0.978,15.711,0.000,240.18,76.23,43.90,0.00,-3.00,2.0000,1.61347762,29.19562656
172185,True,354.150,100.180,6.172,137.222,3.000,37.042,False,0.000,0.978,15.647,0.000,239.12,76.58,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172200,True,354.149,100.180,6.172,137.221,3.000,37.041,False,0.000,0.978,15.647,0.000,239.12,76.58,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172215,True,354.149,100.180,6.172,137.221,3.000,37.041,False,0.000,0.978,15.647,0.000,239.12,76.58,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172230,True,354.149,100.180,6.172,137.221,3.000,37.041,False,0.000,0.978,15.647,0.000,239.12,76.58,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172245,True,354.118,100.180,6.172,137.190,3.000,37.010,False,0.000,0.978,15.647,0.000,239.12,76.55,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172260,True,354.118,100.180,6.172,137.190,3.000,37.010,False,0.000,0.978,15.647,0.000,239.12,76.55,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172275,True,354.118,100.180,6.172,137.190,3.000,37.010,False,0.000,0.978,15.647,0.000,239.12,76.55,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172290,True,354.118,100.180,6.172,137.190,3.000,37.010,False,0.000,0.978,15.647,0.000,239.12,76.55,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172305,True,354.118,100.180,6.172,137.190,3.000,37.010,False,0.000,0.978,15.647,0.000,239.12,76.55,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172320,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172335,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172350,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172365,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172380,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172395,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172410,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172425,True,354.085,100.180,6.172,137.157,3.000,36.977,False,0.000,0.978,15.647,0.000,239.12,76.51,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172440,True,353.985,100.180,6.172,137.057,3.000,36.877,False,0.000,0.978,15.647,0.000,239.12,76.41,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172455,True,353.884,100.180,6.172,136.956,3.000,36.776,False,0.000,0.978,15.647,0.000,239.12,76.31,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
172470,True,353.884,100.180,6.172,136.956,3.000,36.776,False,0.000,0.978,15.647,0.000,239.12,76.31,43.64,0.00,-3.00,2.0000,1.61347762,29.19562656
